"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"5216541",0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,7.83194879843485,21.3581379329082,27.1870570759908,24.4683513683917,22.0215162315526,19.8193646083973,17.8374281475576,16.0536853328018
"2060804",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"1157098",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,2.4089046394711,2.16801417552399,1.95121275797159,1.75609148217444,0.96991059609,0.872919536481,0.7856275828329
"1203604",0,0,0,0,0,0,0,0,9.54517744447956,8.59065970003161,7.73159373002845,6.9584343570256,6.26259092132304,5.63633182919074,5.07269864627167
"2246855",0,0,0,0,0,0,0,1,0.9,9.07705124598378,8.1693461213854,7.35241150924686,6.61717035832218,5.95545332248996,5.35990799024096
"4361602",0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481
"5084958",0,0,0,0,0,0,0,0,0,0,0,0,9.54517744447956,8.59065970003161,7.73159373002845
"3763858",0,0,0,0,0,1,0.9,3.05460562531838,12.0474537622611,10.842708386035,13.2029195176405,11.8826275658764,10.6943648092888,9.62492832835992,11.9446379333607
"4848221",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"3885100",0,0,0,0,0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,1.89803967016899,4.10125627030247
"947353",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"211773",0,0,0,0,0,0,3.38629436111989,3.0476649250079,5.48488478329663,4.93639630496697,4.44275667447027,3.99848100702325,3.59863290632092,3.23876961568883,2.91489265411995
